id,m.create_tree.1.pre.imp.0.-1,m.create_tree.1.pre.bool.0.0,m.create_tree.1.pre.bool.0.1,m.create_tree.2.post.imp.1.-1,m.create_tree.2.post.pred_inst.1.2,m.create_tree.3.fold.pred_inst.2.3,m.create_tree_helper.1.pre.imp.3.-1,m.create_tree_helper.1.pre.bool.3.4,m.create_tree_helper.1.pre.bool.3.5,m.create_tree_helper.2.post.imp.4.-1,m.create_tree_helper.2.post.pred_inst.4.6,m.create_tree_helper.3.fold.pred_inst.5.7,m.create_tree_helper.3.fold.pred_inst.6.8,m.create_tree_helper.3.fold.pred_inst.7.9,m.main.1.pre.imp.8.-1,m.main.1.pre.bool.8.10,m.main.2.post.imp.9.-1,m.main.2.post.bool.9.11,m.main.5.inv.imp.10.-1,m.main.5.inv.bool.10.12,m.main.5.inv.bool.10.13,m.main.5.inv.imp.11.-1,m.main.5.inv.bool.11.14,m.main.5.inv.bool.11.15,m.tree_add.1.pre.imp.12.-1,m.tree_add.1.pre.bool.12.16,m.tree_add.1.pre.bool.12.17,m.tree_add.1.pre.pred_inst.12.18,m.tree_add.2.post.imp.13.-1,m.tree_add.2.post.pred_inst.13.19,m.tree_add.4.unfold.pred_inst.14.20,m.tree_add.3.fold.pred_inst.15.21,m.tree_add_helper.1.pre.imp.16.-1,m.tree_add_helper.1.pre.bool.16.22,m.tree_add_helper.1.pre.bool.16.23,m.tree_add_helper.1.pre.pred_inst.16.24,m.tree_add_helper.2.post.imp.17.-1,m.tree_add_helper.2.post.pred_inst.17.25,m.tree_add_helper.4.unfold.pred_inst.18.26,m.tree_add_helper.3.fold.pred_inst.19.27,m.tree_contains.1.pre.imp.20.-1,m.tree_contains.1.pre.pred_inst.20.28,m.tree_contains.2.post.imp.21.-1,m.tree_contains.2.post.pred_inst.21.29,m.tree_contains.4.unfold.pred_inst.22.30,m.tree_contains.3.fold.pred_inst.23.31,m.tree_contains_helper.1.pre.imp.24.-1,m.tree_contains_helper.1.pre.pred_inst.24.32,m.tree_contains_helper.2.post.imp.25.-1,m.tree_contains_helper.2.post.pred_inst.25.33,m.tree_contains_helper.4.unfold.pred_inst.26.34,m.tree_contains_helper.3.fold.pred_inst.27.35,m.tree_contains_helper.3.fold.pred_inst.28.36,m.tree_contains_helper.3.fold.pred_inst.29.37,m.tree_main_lemma.1.pre.imp.30.-1,m.tree_main_lemma.1.pre.pred_inst.30.38,m.tree_main_lemma.2.post.imp.31.-1,m.tree_main_lemma.2.post.pred_inst.31.39,m.tree_main_lemma.4.unfold.pred_inst.32.40,m.tree_main_lemma.3.fold.pred_inst.33.41,m.tree_main_lemma_bst.1.pre.imp.34.-1,m.tree_main_lemma_bst.1.pre.pred_inst.34.42,m.tree_main_lemma_bst.2.post.imp.35.-1,m.tree_main_lemma_bst.2.post.pred_inst.35.43,m.tree_main_lemma_bst.4.unfold.pred_inst.36.44,m.tree_main_lemma_bst.3.fold.pred_inst.37.45,m.tree_max.1.pre.imp.38.-1,m.tree_max.1.pre.bool.38.46,m.tree_max.1.pre.pred_inst.38.47,m.tree_max.2.post.imp.39.-1,m.tree_max.2.post.pred_inst.39.48,m.tree_max.4.unfold.pred_inst.40.49,m.tree_max.3.fold.pred_inst.41.50,m.tree_max_helper.1.pre.imp.42.-1,m.tree_max_helper.1.pre.bool.42.51,m.tree_max_helper.1.pre.pred_inst.42.52,m.tree_max_helper.2.post.imp.43.-1,m.tree_max_helper.2.post.bool.43.53,m.tree_max_helper.2.post.pred_inst.43.54,m.tree_max_helper.4.unfold.pred_inst.44.55,m.tree_max_helper.3.fold.pred_inst.45.56,m.tree_max_helper.3.fold.pred_inst.46.57,m.tree_max_helper.4.unfold.pred_inst.47.58,m.tree_max_helper.0.assert.bool.48.59,m.tree_max_helper.3.fold.pred_inst.49.60,m.tree_max_helper.3.fold.pred_inst.50.61,m.tree_max_lemma.1.pre.imp.51.-1,m.tree_max_lemma.1.pre.bool.51.62,m.tree_max_lemma.1.pre.pred_inst.51.63,m.tree_max_lemma.2.post.imp.52.-1,m.tree_max_lemma.2.post.pred_inst.52.64,m.tree_max_lemma.4.unfold.pred_inst.53.65,m.tree_max_lemma.3.fold.pred_inst.54.66,m.tree_min.1.pre.imp.55.-1,m.tree_min.1.pre.bool.55.67,m.tree_min.1.pre.pred_inst.55.68,m.tree_min.2.post.imp.56.-1,m.tree_min.2.post.pred_inst.56.69,m.tree_min.4.unfold.pred_inst.57.70,m.tree_min.3.fold.pred_inst.58.71,m.tree_min_helper.1.pre.imp.59.-1,m.tree_min_helper.1.pre.bool.59.72,m.tree_min_helper.1.pre.pred_inst.59.73,m.tree_min_helper.2.post.imp.60.-1,m.tree_min_helper.2.post.bool.60.74,m.tree_min_helper.2.post.pred_inst.60.75,m.tree_min_helper.4.unfold.pred_inst.61.76,m.tree_min_helper.3.fold.pred_inst.62.77,m.tree_min_helper.3.fold.pred_inst.63.78,m.tree_min_helper.4.unfold.pred_inst.64.79,m.tree_min_helper.0.assert.bool.65.80,m.tree_min_helper.3.fold.pred_inst.66.81,m.tree_min_helper.3.fold.pred_inst.67.82,m.tree_min_lemma.1.pre.imp.68.-1,m.tree_min_lemma.1.pre.bool.68.83,m.tree_min_lemma.1.pre.pred_inst.68.84,m.tree_min_lemma.2.post.imp.69.-1,m.tree_min_lemma.2.post.pred_inst.69.85,m.tree_min_lemma.4.unfold.pred_inst.70.86,m.tree_min_lemma.3.fold.pred_inst.71.87,m.tree_remove.1.pre.imp.72.-1,m.tree_remove.1.pre.pred_inst.72.88,m.tree_remove.2.post.imp.73.-1,m.tree_remove.2.post.pred_inst.73.89,m.tree_remove.4.unfold.pred_inst.74.90,m.tree_remove.3.fold.pred_inst.75.91,m.tree_remove_helper.1.pre.imp.76.-1,m.tree_remove_helper.1.pre.pred_inst.76.92,m.tree_remove_helper.2.post.imp.77.-1,m.tree_remove_helper.2.post.pred_inst.77.93,m.tree_remove_helper.3.fold.pred_inst.78.94,m.tree_remove_helper.4.unfold.pred_inst.79.95,m.tree_remove_helper.3.fold.pred_inst.80.96,m.tree_remove_helper.3.fold.pred_inst.81.97,m.tree_remove_helper.3.fold.pred_inst.82.98,m.tree_remove_helper.4.unfold.pred_inst.83.99,m.tree_remove_helper.0.assert.bool.84.100,m.tree_remove_helper.3.fold.pred_inst.85.101,m.tree_remove_helper.3.fold.pred_inst.86.102,m.tree_remove_lemma.1.pre.imp.87.-1,m.tree_remove_lemma.1.pre.pred_inst.87.103,m.tree_remove_lemma.2.post.imp.88.-1,m.tree_remove_lemma.2.post.pred_inst.88.104,m.tree_remove_lemma.4.unfold.pred_inst.89.105,m.tree_remove_lemma.3.fold.pred_inst.90.106,m.tree_remove_lemma_left.1.pre.imp.91.-1,m.tree_remove_lemma_left.1.pre.bool.91.107,m.tree_remove_lemma_left.1.pre.pred_inst.91.108,m.tree_remove_lemma_left.2.post.imp.92.-1,m.tree_remove_lemma_left.2.post.pred_inst.92.109,m.tree_remove_lemma_left.4.unfold.pred_inst.93.110,m.tree_remove_lemma_left.3.fold.pred_inst.94.111,m.tree_remove_lemma_left.3.fold.pred_inst.95.112,m.tree_remove_lemma_left.3.fold.pred_inst.96.113,m.tree_remove_lemma_left2.1.pre.imp.97.-1,m.tree_remove_lemma_left2.1.pre.bool.97.114,m.tree_remove_lemma_left2.1.pre.pred_inst.97.115,m.tree_remove_lemma_left2.2.post.imp.98.-1,m.tree_remove_lemma_left2.2.post.pred_inst.98.116,m.tree_remove_lemma_left2.4.unfold.pred_inst.99.117,m.tree_remove_lemma_left2.3.fold.pred_inst.100.118,m.tree_remove_lemma_left2.3.fold.pred_inst.101.119,m.tree_remove_lemma_left2.3.fold.pred_inst.102.120,m.tree_remove_lemma_max.1.pre.imp.103.-1,m.tree_remove_lemma_max.1.pre.bool.103.121,m.tree_remove_lemma_max.1.pre.pred_inst.103.122,m.tree_remove_lemma_max.2.post.imp.104.-1,m.tree_remove_lemma_max.2.post.pred_inst.104.123,m.tree_remove_lemma_max.4.unfold.pred_inst.105.124,m.tree_remove_lemma_max.3.fold.pred_inst.106.125,m.tree_remove_lemma_min.1.pre.imp.107.-1,m.tree_remove_lemma_min.1.pre.bool.107.126,m.tree_remove_lemma_min.1.pre.pred_inst.107.127,m.tree_remove_lemma_min.2.post.imp.108.-1,m.tree_remove_lemma_min.2.post.pred_inst.108.128,m.tree_remove_lemma_min.4.unfold.pred_inst.109.129,m.tree_remove_lemma_min.3.fold.pred_inst.110.130,m.tree_remove_lemma_right.1.pre.imp.111.-1,m.tree_remove_lemma_right.1.pre.bool.111.131,m.tree_remove_lemma_right.1.pre.pred_inst.111.132,m.tree_remove_lemma_right.2.post.imp.112.-1,m.tree_remove_lemma_right.2.post.pred_inst.112.133,m.tree_remove_lemma_right.4.unfold.pred_inst.113.134,m.tree_remove_lemma_right.3.fold.pred_inst.114.135,m.tree_remove_lemma_right.3.fold.pred_inst.115.136,m.tree_remove_lemma_right.3.fold.pred_inst.116.137,p.bst.6.pred.imp.117.-1,p.bst.6.pred.bool.117.138,p.bst.6.pred.pred_inst.117.139,p.bst.6.pred.pred_inst.117.140,p.bst.6.pred.bool.117.141,p.bst.6.pred.bool.117.142,p.bst.6.pred.acc.117.143,p.bst.6.pred.acc.117.144,p.bst.6.pred.acc.117.145,p.bstRemove.6.pred.imp.118.-1,p.bstRemove.6.pred.bool.118.146,p.bstRemove.6.pred.pred_inst.118.147,p.bstRemove.6.pred.pred_inst.118.148,p.bstRemove.6.pred.bool.118.149,p.bstRemove.6.pred.bool.118.150,p.bstRemove.6.pred.bool.118.151,p.bstRemove.6.pred.acc.118.152,p.bstRemove.6.pred.acc.118.153,p.bstRemove.6.pred.acc.118.154,p.tree.6.pred.imp.119.-1,p.tree.6.pred.pred_inst.119.155,p.treeRemove.6.pred.imp.120.-1,p.treeRemove.6.pred.pred_inst.120.156
1c204100430c300080b138895678124960a03048055020420f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c300080b138895678124960a03048055020424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b138895678124960a03048055020424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124960a03048055020424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124960a03048055024424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124960a03058055024424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d60a03058055024424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d60a0305a055024424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d60a0305a055124424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d60a0305a0551a4424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d60a0305a0551b4424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d62a0305a0551b4424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d62a0305a0551b5424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c340080b538895678124d62a0305a2551b5424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c341080b538895678124d62a0305a2551b5424f40a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c204100430c341080b538895678124d62a0305a2551b5424f42a0000000000000,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
